id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,rank
1,6,0.1,10000,0.0,649553,1,216,20351,23,6,857685
0,3,0.1,100000,0.75,1281750,1,2112,2861767,23,6,3216888
7,7,0.2,1000000,0.25,628168,1,144,6642,23,6,1763586
7,3,0.01,10000,0.5,7073216,2,19272,3504348,23,6,3538840
2,5,0.05,1000000,0.5,750447,1,840,458984,23,6,1987465
9,6,0.1,10000,1.0,640617,0,216,20351,23,10000,3390659
8,4,0.1,1000000,0.0,637244,1,624,46957,23,1,396185
4,3,0.01,1000000,1.0,7139943,3,19272,3504348,23,17,3577295
9,0,0.05,100000,1.0,628589,2,2064,125529,23,99408,263686
6,4,0.2,100000,0.75,622385,1,144,52,22,9,2866617
7,4,0.05,1000000,1.0,752724,1,960,520169,23,110,3493284
6,6,0.2,10000,0.75,627143,1,168,56,22,1664,3018440
5,3,0.05,10000,0.25,2070617,1,4200,3219150,23,6,3395752
5,3,0.1,10000,0.0,1278820,1,2112,2861767,23,6,3216888
2,3,0.1,10000,1.0,1274110,1,2112,2861767,23,17,3577295
3,0,0.05,100000,0.5,620310,0,2064,125529,23,42000,135233
9,7,0.1,100000,0.75,711516,1,768,499182,23,1302,2554884
7,0,0.01,100000,0.5,662234,1,2760,136081,23,44247,133344
3,3,0.01,1000000,0.75,7105056,1,19272,3504348,23,6,3538840
1,5,0.05,10000,0.0,799287,1,840,451213,23,0,406273
6,7,0.05,10000,0.25,850473,1,1848,880485,23,0,1026150
9,5,0.1,10000,1.0,683442,1,240,17673,23,10000,3575411
5,3,0.1,100000,0.0,1276699,1,2112,2861767,23,6,3216888
0,4,0.01,10000,0.0,2949405,2,10752,1902000,23,1,712625
0,0,0.05,1000000,0.0,703649,2,408,1241820,23,70935,252671
5,3,0.05,10000,1.0,1989313,1,4200,3219150,23,17,3577295
6,7,0.2,100000,0.5,633390,1,216,9352,23,6,1833759
0,3,0.1,100000,0.0,1270124,1,2112,2861767,23,6,3216888
2,7,0.01,10000,0.0,2150264,1,8376,1399236,23,0,1149864
8,5,0.1,1000000,0.75,638530,1,840,16343,23,13,2749578
7,4,0.2,1000000,0.0,615176,0,144,50,22,3,1677330
2,6,0.05,100000,0.0,692735,2,480,234314,23,0,373852
3,4,0.1,100000,0.5,640247,1,648,46973,23,5,1918598
6,4,0.05,1000000,1.0,753562,1,960,520169,23,110,3493284
3,6,0.1,100000,0.75,646045,1,216,21720,23,2210,3174390
2,5,0.05,1000000,0.75,744661,1,840,458984,23,19,2970122
4,3,0.05,1000000,1.0,1996768,2,4200,3219150,23,17,3577295
9,7,0.05,10000,0.0,859139,1,1848,880485,23,0,1026150
1,4,0.2,10000,0.25,636965,1,144,58,22,3,1677330
0,5,0.05,100000,1.0,745536,1,840,451585,23,99513,3577232
3,7,0.1,1000000,0.75,711516,1,768,478743,23,1302,2488371
4,0,0.05,10000,1.0,624711,1,432,13317,23,9691,23636
9,7,0.05,1000000,1.0,834437,1,1704,832354,23,50774,3444127
5,6,0.1,1000000,0.25,643185,1,240,19941,23,6,857453
2,4,0.1,1000000,1.0,640771,1,624,46957,23,453190,3577295
8,4,0.05,1000000,1.0,759891,1,960,520169,23,110,3493284
7,5,0.05,100000,0.25,744229,1,840,451585,23,1,941344
8,0,0.1,100000,0.25,627024,1,984,122827,23,16780,67102
9,7,0.2,10000,0.0,627786,0,144,53989,23,4,1666939
7,4,0.2,1000000,1.0,620235,1,144,50,22,453190,3577295
1,5,0.2,10000,0.0,624552,1,312,316,23,1,1215818
2,3,0.05,1000000,1.0,1996314,1,4200,3219150,23,17,3577295
2,3,0.05,1000000,0.25,1999155,2,4200,3219150,23,6,3395752
3,6,0.01,100000,0.25,1662728,1,4992,1118675,23,12,1140749
2,7,0.1,10000,0.25,715702,1,816,572654,23,0,871629
2,7,0.05,1000000,0.5,841406,1,1704,832354,23,60,1712954
7,3,0.01,1000000,0.5,7033296,1,19272,3504348,23,6,3538840
8,6,0.2,10000,0.75,625757,1,168,56,22,1664,3018440
6,0,0.2,10000,0.25,645264,1,168,13283,23,3210,10322
4,5,0.01,10000,0.0,2915483,2,9840,1836189,23,0,548975
2,7,0.05,10000,0.25,926781,1,1848,880485,23,0,1026150
3,4,0.2,100000,0.0,617887,1,144,52,22,3,1677330
8,7,0.1,100000,0.5,708613,1,768,499182,23,126,2016445
1,3,0.05,10000,1.0,2030567,1,4200,3219150,23,17,3577295
5,7,0.05,1000000,1.0,839868,1,1704,832354,23,50774,3444127
0,0,0.05,100000,0.0,627420,2,2064,125529,23,7131,27050
7,7,0.1,100000,0.5,713798,1,768,499182,23,126,2016445
0,0,0.1,10000,1.0,619679,1,240,13290,23,10000,24015
3,0,0.1,10000,0.75,625144,1,240,13290,23,6586,17627
4,0,0.05,1000000,0.25,703377,2,408,1241820,23,226500,613375
6,3,0.01,10000,0.25,7098050,2,19272,3504348,23,6,3538840
1,7,0.1,10000,0.0,735883,1,816,572654,23,0,871629
1,7,0.1,100000,0.75,718242,1,768,499182,23,1302,2554884
6,5,0.01,100000,0.5,2867983,1,10200,1836870,23,5,1832154
8,0,0.01,1000000,0.5,1063130,1,2472,1318592,23,477671,1171769
5,5,0.05,1000000,1.0,741305,1,840,458984,23,542196,3577295
5,4,0.2,1000000,0.5,620108,1,144,50,22,3,1677330
8,7,0.2,10000,0.75,630233,1,144,53989,23,744,2628264
7,4,0.01,1000000,0.5,2944683,1,10752,1895217,23,6,1860256
4,6,0.2,10000,0.0,633476,1,168,56,22,12,1182085
4,6,0.01,1000000,0.5,1669723,1,4968,1133679,23,443,1815992
2,0,0.2,1000000,0.5,654135,1,168,1224979,23,304094,1005800
4,7,0.2,10000,1.0,629948,0,144,53989,23,10000,3093007
1,5,0.2,1000000,0.25,626705,1,168,261,23,2,1599628
5,6,0.05,1000000,0.5,689635,1,504,213470,23,485,1942447
7,3,0.05,10000,0.0,1992789,2,4200,3219150,23,6,3395752
7,3,0.1,100000,0.25,1264951,1,2112,2861767,23,6,3216888
6,6,0.1,100000,0.25,640663,1,216,21720,23,6,857476
2,7,0.2,10000,1.0,625130,1,144,53989,23,10000,3093007
2,7,0.2,100000,0.25,623910,1,216,9352,23,6,1833759
3,5,0.1,1000000,0.75,634708,1,840,16343,23,13,2749578
1,4,0.05,100000,0.75,757787,1,984,521997,23,15,2778730
0,7,0.2,1000000,0.0,618777,1,144,6642,23,6,1763586
8,0,0.05,100000,0.75,628241,1,2064,125529,23,79902,212034
7,5,0.2,10000,0.5,622842,1,312,316,23,7,2514249
8,7,0.2,10000,0.25,634052,1,144,53989,23,4,1666939
5,5,0.01,100000,0.75,2848198,2,10200,1836870,23,16,2712332
4,7,0.05,10000,0.0,872219,1,1848,880485,23,0,1026150
5,7,0.01,10000,0.75,2147975,2,8376,1399236,23,1164,2327872
1,4,0.05,1000000,0.75,761264,1,960,520169,23,15,2778730
8,3,0.2,100000,0.75,899146,0,1080,2152038,23,6,2859158
1,7,0.01,100000,0.25,2037425,1,8544,1372657,23,0,1146540
8,3,0.01,1000000,0.0,7041221,3,19272,3504348,23,6,3538840
7,5,0.1,100000,0.75,625971,1,240,16402,23,13,2749578
9,6,0.01,100000,0.25,1655665,1,4992,1118675,23,12,1140749
1,4,0.2,100000,1.0,622201,1,144,52,22,99738,3577211
2,4,0.01,100000,1.0,2901585,2,10200,1895435,23,99738,3577211
2,4,0.05,10000,1.0,754653,1,984,523495,23,10000,3575343
9,4,0.2,10000,0.75,617926,1,144,58,22,9,2865683
3,3,0.01,100000,0.75,7046495,2,19272,3504348,23,6,3538840
4,3,0.1,100000,0.25,1286032,0,2112,2861767,23,6,3216888
3,5,0.1,1000000,0.5,636968,1,840,16343,23,4,1695850
9,3,0.1,100000,1.0,1260601,1,2112,2861767,23,17,3577295
5,5,0.01,1000000,0.0,2854111,1,10320,1835851,23,0,548957
2,7,0.05,1000000,0.0,842759,1,1704,832354,23,0,1004199
0,0,0.05,100000,0.25,622586,1,2064,125529,23,17305,64643
2,7,0.2,100000,0.0,620679,1,216,9352,23,0,595268
9,0,0.05,10000,0.75,616438,1,432,13317,23,7131,17872
1,0,0.05,10000,1.0,619143,1,432,13317,23,9691,23636
5,7,0.01,100000,0.5,2043825,1,8544,1372657,23,136,1728967
0,0,0.01,10000,0.0,624576,1,1872,13613,23,127,536
8,7,0.1,100000,0.75,707378,1,768,499182,23,1302,2554884
9,0,0.01,100000,0.25,656948,1,2760,136081,23,21325,69760
0,4,0.1,1000000,1.0,635017,1,624,46957,23,453190,3577295
4,6,0.01,100000,1.0,1684577,1,4992,1118675,23,99995,3522177
6,5,0.01,10000,0.0,2842464,2,9840,1836189,23,0,548975
5,3,0.05,100000,0.75,1980675,1,4200,3219150,23,6,3395752
2,5,0.05,10000,0.0,737060,1,840,451213,23,0,406273
6,3,0.05,100000,1.0,1985347,1,4200,3219150,23,17,3577295
3,4,0.01,1000000,0.25,2919783,1,10752,1895217,23,2,1162873
7,0,0.1,10000,0.25,625744,1,240,13290,23,1665,5087
1,4,0.2,100000,0.25,614237,1,144,52,22,3,1677330
1,7,0.2,1000000,0.0,618879,1,144,6642,23,6,1763586
4,0,0.2,1000000,0.0,644039,1,168,1224979,23,304094,1005800
0,5,0.01,1000000,0.0,2841255,2,10320,1835851,23,0,548957
2,5,0.05,100000,0.0,786348,1,840,451585,23,0,406156
1,5,0.05,10000,1.0,742521,1,840,451213,23,10000,3575411
0,4,0.01,1000000,0.25,2934458,1,10752,1895217,23,2,1162873
8,4,0.01,10000,0.25,2982009,1,10752,1902000,23,2,1162893
2,7,0.1,100000,1.0,707883,1,768,499182,23,99999,3421100
0,5,0.05,1000000,0.25,749859,1,840,458984,23,1,941345
9,5,0.01,10000,1.0,2850984,2,9840,1836189,23,10000,3575411
9,3,0.2,10000,0.5,910916,1,1080,2152038,23,6,2859158
1,7,0.1,100000,0.0,713463,1,768,499182,23,0,838694
3,6,0.1,1000000,1.0,639457,0,240,19941,23,999896,3551579
6,0,0.1,1000000,0.5,667513,1,264,1230864,23,478216,1304823
0,7,0.1,1000000,0.25,709823,1,768,478743,23,6,1405920
8,7,0.05,1000000,0.5,843800,1,1704,832354,23,60,1712954
6,0,0.1,10000,0.75,618593,0,240,13290,23,6586,17627
5,6,0.1,100000,0.75,640838,1,216,21720,23,2210,3174390
1,0,0.2,1000000,0.0,649375,1,168,1224979,23,304094,1005800
2,4,0.05,100000,0.5,754333,1,984,521997,23,6,1832094
8,3,0.01,100000,0.25,7076031,1,19272,3504348,23,6,3538840
8,3,0.2,1000000,0.5,896284,0,1080,2152038,23,6,2859158
8,3,0.01,100000,1.0,7062587,2,19272,3504348,23,17,3577295
3,7,0.01,10000,0.75,2145363,1,8376,1399236,23,1164,2327872
9,4,0.1,100000,0.5,633264,1,648,46973,23,5,1918598
6,6,0.2,100000,0.5,626562,1,168,52,22,126,2008010
4,3,0.1,10000,0.0,1266742,1,2112,2861767,23,6,3216888
5,0,0.2,1000000,0.5,646941,1,168,1224979,23,304094,1005800
6,4,0.01,10000,0.0,2932537,2,10752,1902000,23,1,712625
4,4,0.1,1000000,0.25,637803,1,624,46957,23,2,973741
4,5,0.2,10000,0.75,614745,1,312,316,23,13,2946016
5,5,0.1,10000,0.75,624915,1,240,17673,23,13,2749578
3,7,0.05,1000000,1.0,834489,1,1704,832354,23,50774,3444127
0,7,0.01,1000000,1.0,2037975,1,8112,1375496,23,999995,3531027
0,5,0.1,10000,1.0,633302,1,240,17673,23,10000,3575411
5,3,0.01,100000,0.75,7043298,1,19272,3504348,23,6,3538840
8,3,0.05,10000,0.5,1987523,0,4200,3219150,23,6,3395752
4,5,0.2,100000,0.75,617891,1,288,277,23,8,2608931
7,6,0.2,10000,0.25,624704,2,168,56,22,12,1182085
0,0,0.1,1000000,0.0,665588,0,264,1230864,23,179957,589780
9,6,0.2,1000000,0.75,627769,1,168,33,21,674,2437296
8,0,0.2,10000,0.5,616710,1,168,13283,23,3210,10322
4,7,0.05,10000,0.5,860670,1,1848,880485,23,12,1494483
8,6,0.01,100000,1.0,1664642,2,4992,1118675,23,99995,3522177
0,0,0.01,100000,0.0,659332,0,2760,136081,23,2010,7155
5,7,0.1,10000,0.5,721417,1,816,572654,23,36,1614536
1,0,0.05,100000,0.25,623496,1,2064,125529,23,17305,64643
0,6,0.1,10000,0.25,639804,1,216,20351,23,6,857685
2,0,0.1,100000,0.5,657564,1,984,122827,23,43137,146757
7,7,0.05,100000,0.0,848243,1,1752,865530,23,0,1009860
9,3,0.1,100000,0.25,1267071,1,2112,2861767,23,6,3216888
4,6,0.05,100000,1.0,685022,0,480,234314,23,99995,3522177
3,3,0.05,10000,1.0,1992958,1,4200,3219150,23,17,3577295
2,7,0.2,1000000,0.75,630805,1,144,6642,23,1302,2938482
7,5,0.2,100000,1.0,629463,2,288,277,23,99513,3577232
0,7,0.01,1000000,0.75,2050047,1,8112,1375496,23,3118,2663355
4,5,0.1,100000,0.0,636468,1,240,16402,23,1,855922
4,3,0.2,10000,0.75,900899,1,1080,2152038,23,6,2859158
8,4,0.1,1000000,0.25,637794,1,624,46957,23,2,973741
5,7,0.01,1000000,0.25,2034953,1,8112,1375496,23,0,1145441
3,7,0.2,10000,1.0,634914,1,144,53989,23,10000,3093007
7,0,0.05,10000,0.75,618490,2,432,13317,23,7131,17872
2,0,0.1,100000,1.0,629780,1,984,122827,23,100000,264287
0,4,0.2,10000,0.0,618369,0,144,58,22,3,1677330
9,3,0.05,10000,0.25,1984640,1,4200,3219150,23,6,3395752
5,7,0.1,100000,0.75,705891,1,768,499182,23,1302,2554884
6,0,0.01,1000000,0.0,1058537,1,2472,1318592,23,15670,65491
4,3,0.05,10000,0.25,1993774,1,4200,3219150,23,6,3395752
6,3,0.01,100000,0.25,7078305,1,19272,3504348,23,6,3538840
7,3,0.01,100000,0.5,7042328,1,19272,3504348,23,6,3538840
8,5,0.1,10000,1.0,632653,1,240,17673,23,10000,3575411
5,6,0.05,100000,1.0,685777,0,480,234314,23,99995,3522177
7,5,0.05,1000000,0.0,738791,1,840,458984,23,0,406161
8,4,0.01,10000,1.0,2939058,2,10752,1902000,23,10000,3575343
1,5,0.01,10000,0.75,2842776,1,9840,1836189,23,16,2712332
9,5,0.05,10000,0.5,735460,1,840,451213,23,6,1987465
9,0,0.01,10000,0.25,624031,0,1872,13613,23,2471,5977
9,7,0.05,100000,0.5,850818,0,1752,865530,23,171,1870227
9,6,0.2,10000,0.75,628853,1,168,56,22,1664,3018440
0,4,0.1,1000000,0.75,634551,2,624,46957,23,22,3269255
4,4,0.2,1000000,1.0,618992,1,144,50,22,453190,3577295
3,4,0.01,1000000,0.5,2914986,1,10752,1895217,23,6,1860256
6,4,0.05,10000,0.5,751857,1,984,523495,23,6,1832068
7,7,0.1,100000,0.25,705615,1,768,499182,23,1,988087
4,5,0.2,1000000,0.25,619985,1,168,261,23,2,1599628
5,6,0.05,100000,0.5,689268,1,480,234314,23,270,1779991
2,5,0.2,100000,0.25,625035,1,288,277,23,1,1072953
6,4,0.2,100000,0.0,618433,1,144,52,22,3,1677330
0,4,0.1,100000,0.75,630111,2,648,46973,23,22,3269213
7,4,0.2,1000000,0.75,623704,1,144,50,22,9,2866659
7,6,0.05,1000000,0.0,691338,1,504,213470,23,0,369889
6,5,0.2,10000,0.0,624327,1,312,316,23,1,1215818
6,0,0.2,100000,0.25,619557,0,456,122135,23,26575,112228
1,0,0.2,100000,1.0,618604,1,456,122135,23,96240,259904
2,7,0.05,100000,0.25,846139,1,1752,865530,23,0,1009860
4,7,0.05,10000,1.0,854829,1,1848,880485,23,10000,3093007
9,7,0.01,100000,1.0,2060454,1,8544,1372657,23,99999,3421100
5,7,0.01,10000,0.5,2166284,2,8376,1399236,23,36,1605542
6,3,0.2,10000,1.0,900980,1,1080,2152038,23,17,3577295
0,7,0.2,100000,0.75,631403,0,216,9352,23,1989,2953678
8,0,0.2,1000000,1.0,648119,0,168,1224979,23,912165,2225557
9,0,0.01,1000000,0.25,1002398,2,2472,1318592,23,232489,579608
3,6,0.05,10000,0.0,702603,1,1344,295231,23,0,381288
7,7,0.01,100000,0.75,2093459,1,8544,1372657,23,2461,2586291
9,0,0.01,1000000,0.0,1009899,1,2472,1318592,23,15670,65491
6,7,0.01,10000,1.0,2199597,1,8376,1399236,23,10000,3093007
9,4,0.05,1000000,0.25,757770,0,960,520169,23,2,1019924
5,7,0.05,1000000,0.25,840070,1,1704,832354,23,0,1004199
2,5,0.01,100000,0.25,2834556,1,10200,1836870,23,1,1082144
8,5,0.2,100000,0.5,620359,0,288,277,23,4,1801350
4,4,0.2,100000,0.0,616711,0,144,52,22,3,1677330
2,4,0.2,10000,0.25,614700,1,144,58,22,3,1677330
5,5,0.2,10000,0.5,619181,1,312,316,23,7,2514249
5,7,0.2,100000,0.0,630514,1,216,9352,23,0,595268
7,7,0.2,1000000,0.0,624905,1,144,6642,23,6,1763586
0,6,0.1,1000000,0.25,632670,0,240,19941,23,6,857453
1,4,0.1,1000000,0.25,639553,1,624,46957,23,2,973741
3,5,0.1,100000,0.25,634012,1,240,16402,23,1,855922
3,7,0.2,1000000,0.75,619721,1,144,6642,23,1302,2938482
5,7,0.05,10000,1.0,854077,1,1848,880485,23,10000,3093007
5,0,0.05,1000000,1.0,697240,1,408,1241820,23,1000000,2339558
1,6,0.05,100000,0.0,694231,2,480,234314,23,0,373852
7,6,0.2,1000000,1.0,632133,1,168,33,21,999896,3551579
2,7,0.05,10000,0.75,855802,1,1848,880485,23,1184,2453694
6,5,0.1,1000000,1.0,640692,1,840,16343,23,542196,3577295
3,0,0.1,100000,0.0,631110,1,984,122827,23,16780,67102
6,7,0.1,10000,0.75,721623,1,816,572654,23,1302,2579076
7,4,0.05,100000,0.25,757541,1,984,521997,23,2,1019962
4,7,0.1,1000000,0.5,701536,1,768,478743,23,63,1891099
5,3,0.2,10000,1.0,898312,1,1080,2152038,23,17,3577295
3,3,0.2,1000000,1.0,896555,1,1080,2152038,23,17,3577295
7,7,0.2,1000000,0.75,621665,1,144,6642,23,1302,2938482
5,4,0.01,100000,0.5,2917127,1,10200,1895435,23,6,1860257
3,3,0.05,10000,0.75,1987816,1,4200,3219150,23,6,3395752
6,7,0.01,100000,0.0,2043286,1,8544,1372657,23,0,1146540
7,4,0.01,100000,0.5,2927822,1,10200,1895435,23,6,1860257
3,4,0.2,100000,1.0,618540,1,144,52,22,99738,3577211
4,6,0.05,1000000,0.25,685656,1,504,213470,23,12,1027876
4,0,0.05,1000000,0.0,697429,1,408,1241820,23,70935,252671
1,0,0.1,1000000,0.25,671903,1,264,1230864,23,179957,589780
4,4,0.2,100000,1.0,619441,1,144,52,22,99738,3577211
5,4,0.01,10000,1.0,2932946,2,10752,1902000,23,10000,3575343
3,7,0.05,10000,0.0,858315,2,1848,880485,23,0,1026150
6,6,0.05,100000,0.25,692743,1,480,234314,23,12,1028499
7,4,0.01,10000,0.25,2934584,1,10752,1902000,23,2,1162893
0,4,0.1,1000000,0.5,637256,1,624,46957,23,5,1918598
0,3,0.1,1000000,0.0,1269288,2,2112,2861767,23,6,3216888
9,5,0.2,100000,0.75,628567,1,288,277,23,8,2608931
0,6,0.1,1000000,1.0,638568,1,240,19941,23,999896,3551579
7,4,0.05,100000,0.5,761951,1,984,521997,23,6,1832094
1,7,0.05,1000000,0.5,839941,1,1704,832354,23,60,1712954
3,4,0.01,100000,1.0,2914028,1,10200,1895435,23,99738,3577211
7,0,0.01,100000,0.75,651042,1,2760,136081,23,79830,201306
5,6,0.1,10000,0.75,633736,0,216,20351,23,1076,2591995
0,6,0.01,1000000,0.25,1670950,1,4968,1133679,23,12,1140448
4,6,0.2,1000000,1.0,624435,1,168,33,21,999896,3551579
7,6,0.01,10000,0.25,1698356,1,5328,1142414,23,12,1142065
3,0,0.01,1000000,0.5,996957,1,2472,1318592,23,477671,1171769
2,6,0.01,10000,0.5,1708778,2,5328,1142414,23,351,1754469
6,4,0.05,100000,0.25,749065,1,984,521997,23,2,1019962
0,3,0.2,10000,0.5,895378,1,1080,2152038,23,6,2859158
8,6,0.01,100000,0.75,1665717,0,4992,1118675,23,1664,2671103
5,3,0.2,100000,0.25,902890,0,1080,2152038,23,6,2859158
1,6,0.01,10000,0.5,1706390,1,5328,1142414,23,351,1754469
9,3,0.2,100000,0.5,892994,1,1080,2152038,23,6,2859158
7,3,0.1,1000000,1.0,1263795,1,2112,2861767,23,17,3577295
8,4,0.05,100000,0.0,749524,1,984,521997,23,1,569746
6,7,0.05,10000,0.0,851648,1,1848,880485,23,0,1026150
2,4,0.2,10000,1.0,616940,1,144,58,22,10000,3575343
8,6,0.01,100000,0.0,1670376,1,4992,1118675,23,0,511890
9,3,0.01,10000,0.75,7038506,1,19272,3504348,23,6,3538840
5,7,0.01,100000,0.0,2040798,2,8544,1372657,23,0,1146540
1,3,0.1,10000,0.0,1266699,1,2112,2861767,23,6,3216888
8,3,0.2,10000,0.0,896597,1,1080,2152038,23,6,2859158
9,4,0.01,100000,0.25,2910720,1,10200,1895435,23,2,1162874
1,6,0.05,1000000,1.0,693772,1,504,213470,23,999896,3551579
0,3,0.05,1000000,0.25,1990172,1,4200,3219150,23,6,3395752
8,5,0.2,10000,0.5,619144,1,312,316,23,7,2514249
9,4,0.1,10000,1.0,637628,1,600,47274,23,10000,3575343
0,7,0.01,100000,0.5,2031648,2,8544,1372657,23,136,1728967
7,3,0.2,100000,0.0,892777,1,1080,2152038,23,6,2859158
4,6,0.05,10000,0.5,693419,1,1344,295231,23,169,1659173
1,4,0.1,10000,0.5,634246,0,600,47274,23,5,1918598
3,5,0.2,1000000,0.75,621654,0,168,261,23,8,2714523
0,5,0.05,100000,0.0,732722,2,840,451585,23,0,406156
2,4,0.01,1000000,0.0,2909877,1,10752,1895217,23,1,712605
3,4,0.1,10000,1.0,633747,0,600,47274,23,10000,3575343
2,7,0.2,1000000,0.25,625793,1,144,6642,23,6,1763586
7,5,0.05,1000000,0.25,741756,1,840,458984,23,1,941345
8,6,0.2,100000,0.0,624565,1,168,52,22,12,1178761
5,0,0.05,1000000,0.25,694108,1,408,1241820,23,226500,613375
2,6,0.01,100000,1.0,1649404,1,4992,1118675,23,99995,3522177
7,5,0.05,100000,1.0,738092,0,840,451585,23,99513,3577232
3,7,0.2,100000,1.0,629317,1,216,9352,23,99999,3421100
4,4,0.1,100000,0.0,636579,1,648,46973,23,1,396192
3,3,0.01,1000000,0.0,7035042,3,19272,3504348,23,6,3538840
6,6,0.2,10000,0.5,625197,1,168,56,22,126,2068574
9,6,0.01,1000000,0.0,1671443,1,4968,1133679,23,0,511613
8,4,0.01,100000,0.0,2915656,1,10200,1895435,23,1,712606
8,0,0.1,10000,1.0,613872,1,240,13290,23,10000,24015
0,7,0.1,100000,0.5,706698,1,768,499182,23,126,2016445
1,4,0.05,1000000,0.0,750837,1,960,520169,23,1,569741
6,0,0.2,100000,1.0,616006,1,456,122135,23,96240,259904
6,6,0.01,10000,1.0,1706463,1,5328,1142414,23,10000,3390659
9,0,0.1,10000,0.75,616715,1,240,13290,23,6586,17627
5,7,0.01,1000000,0.75,2030639,2,8112,1375496,23,3118,2663355
9,0,0.2,10000,0.25,619883,1,168,13283,23,3210,10322
1,0,0.05,100000,0.0,626459,1,2064,125529,23,7131,27050
4,4,0.05,100000,0.75,749348,1,984,521997,23,15,2778730
4,0,0.1,100000,0.75,616275,1,984,122827,23,83138,232327
0,7,0.1,100000,0.0,707035,1,768,499182,23,0,838694
9,0,0.01,10000,1.0,618934,1,1872,13613,23,10000,24015
0,3,0.1,1000000,1.0,1268221,1,2112,2861767,23,17,3577295
9,6,0.1,1000000,0.75,637786,0,240,19941,23,2210,3040225
6,4,0.2,100000,1.0,618090,1,144,52,22,99738,3577211
2,3,0.01,1000000,0.5,7010088,1,19272,3504348,23,6,3538840
9,7,0.01,100000,0.25,2034871,1,8544,1372657,23,0,1146540
3,6,0.05,10000,0.75,703379,1,1344,295231,23,1664,2762264
5,0,0.01,10000,0.75,614150,1,1872,13613,23,7637,18269
4,7,0.05,1000000,0.5,837054,2,1704,832354,23,60,1712954
4,7,0.01,100000,0.75,2074901,1,8544,1372657,23,2461,2586291
2,3,0.1,1000000,0.25,1287077,1,2112,2861767,23,6,3216888
6,4,0.01,100000,0.0,2908628,1,10200,1895435,23,1,712606
8,3,0.05,1000000,1.0,1989388,1,4200,3219150,23,17,3577295
1,4,0.1,10000,0.75,639880,1,600,47274,23,22,3268279
4,6,0.2,10000,0.75,630395,1,168,56,22,1664,3018440
0,3,0.01,10000,0.25,7032407,1,19272,3504348,23,6,3538840
7,6,0.2,100000,0.5,616875,1,168,52,22,126,2008010
9,6,0.1,10000,0.5,635048,1,216,20351,23,485,2101131
7,0,0.05,100000,1.0,628359,1,2064,125529,23,99408,263686
1,7,0.1,100000,1.0,701794,0,768,499182,23,99999,3421100
0,0,0.2,1000000,1.0,646712,1,168,1224979,23,912165,2225557
8,6,0.05,100000,0.75,691571,1,480,234314,23,1490,2591403
6,5,0.01,10000,0.5,2820147,1,9840,1836189,23,5,1832172
1,0,0.1,100000,0.0,617992,1,984,122827,23,16780,67102
1,0,0.05,1000000,0.5,688663,1,408,1241820,23,447300,1165994
8,0,0.05,10000,1.0,612908,1,432,13317,23,9691,23636
5,3,0.2,100000,0.75,899730,1,1080,2152038,23,6,2859158
3,3,0.1,10000,0.75,1263620,0,2112,2861767,23,6,3216888
7,3,0.01,100000,0.0,7026006,3,19272,3504348,23,6,3538840
5,5,0.05,100000,0.5,734989,0,840,451585,23,6,1987465
0,0,0.01,1000000,0.5,994371,1,2472,1318592,23,477671,1171769
9,4,0.1,1000000,0.5,633417,1,624,46957,23,5,1918598
9,7,0.01,10000,0.75,2137213,1,8376,1399236,23,1164,2327872
1,7,0.1,1000000,0.5,708055,1,768,478743,23,63,1891099
3,6,0.05,1000000,1.0,685124,1,504,213470,23,999896,3551579
7,0,0.01,100000,0.25,660177,1,2760,136081,23,21325,69760
5,4,0.2,100000,0.0,618393,1,144,52,22,3,1677330
7,5,0.01,100000,0.25,2841133,0,10200,1836870,23,1,1082144
0,5,0.01,10000,0.0,2834626,1,9840,1836189,23,0,548975
7,0,0.1,10000,0.0,612179,1,240,13290,23,1665,5087
2,4,0.1,10000,1.0,634434,1,600,47274,23,10000,3575343
5,3,0.1,10000,1.0,1261799,1,2112,2861767,23,17,3577295
3,4,0.1,1000000,1.0,637611,1,624,46957,23,453190,3577295
0,3,0.2,10000,0.0,898759,1,1080,2152038,23,6,2859158
9,6,0.05,10000,0.0,701753,1,1344,295231,23,0,381288
9,7,0.2,10000,0.25,627108,1,144,53989,23,4,1666939
4,6,0.1,100000,0.5,633072,1,216,21720,23,232,1898209
1,4,0.2,1000000,0.0,614244,1,144,50,22,3,1677330
3,5,0.05,10000,0.0,737223,1,840,451213,23,0,406273
1,0,0.2,1000000,1.0,648592,0,168,1224979,23,912165,2225557
0,5,0.05,10000,1.0,736090,1,840,451213,23,10000,3575411
0,0,0.2,10000,0.0,623650,1,168,13283,23,3210,10322
5,5,0.2,1000000,0.0,622583,1,168,261,23,2,1599628
7,5,0.1,100000,1.0,635025,1,240,16402,23,99513,3577232
9,0,0.01,100000,0.5,659624,1,2760,136081,23,44247,133344
6,7,0.01,1000000,0.75,2035283,2,8112,1375496,23,3118,2663355
9,7,0.2,10000,1.0,631438,1,144,53989,23,10000,3093007
4,0,0.1,10000,0.0,614687,1,240,13290,23,1665,5087
2,7,0.1,100000,0.75,706324,1,768,499182,23,1302,2554884
8,0,0.1,100000,0.5,615969,1,984,122827,23,43137,146757
7,6,0.01,10000,0.0,1702865,2,5328,1142414,23,0,513223
1,5,0.01,1000000,0.75,2827357,1,10320,1835851,23,16,2712332
