id,target,epsilon,delta,tempo_inicio,tempo_fim,memoria,prediction
17,8,0.3,0.05,Sun Jul 25 03:44:54 -03 2021,Sun Jul 25 03:44:56 -03 2021,2
8,0,0.1,0.01,Sun Jul 25 03:44:57 -03 2021,Sun Jul 25 03:45:09 -03 2021,1461121
6,8,0.2,0.05,Sun Jul 25 03:45:10 -03 2021,Sun Jul 25 03:45:11 -03 2021,2
2,1,0.1,0.01,Sun Jul 25 03:45:12 -03 2021,Sun Jul 25 03:45:16 -03 2021,142
4,0,0.4,0.1,Sun Jul 25 03:45:17 -03 2021,Sun Jul 25 03:45:22 -03 2021,1883691
13,0,0.2,0.05,Sun Jul 25 03:45:23 -03 2021,Sun Jul 25 03:45:30 -03 2021,1351604
1,0,0.1,0.01,Sun Jul 25 03:45:31 -03 2021,Sun Jul 25 03:45:43 -03 2021,1456780
18,8,0.3,0.05,Sun Jul 25 03:45:44 -03 2021,Sun Jul 25 03:45:45 -03 2021,2
2,0,0.1,0.01,Sun Jul 25 03:45:46 -03 2021,Sun Jul 25 03:45:58 -03 2021,1447218
7,1,0.3,0.05,Sun Jul 25 03:45:59 -03 2021,Sun Jul 25 03:46:04 -03 2021,139
19,8,0.4,0.1,Sun Jul 25 03:46:05 -03 2021,Sun Jul 25 03:46:06 -03 2021,2
17,7,0.4,0.05,Sun Jul 25 03:46:07 -03 2021,Sun Jul 25 03:46:12 -03 2021,191228
18,8,0.2,0.05,Sun Jul 25 03:46:13 -03 2021,Sun Jul 25 03:46:15 -03 2021,2
15,8,0.1,0.01,Sun Jul 25 03:46:16 -03 2021,Sun Jul 25 03:46:18 -03 2021,2
13,1,0.1,0.01,Sun Jul 25 03:46:19 -03 2021,Sun Jul 25 03:46:23 -03 2021,142
16,0,0.2,0.1,Sun Jul 25 03:46:24 -03 2021,Sun Jul 25 03:46:29 -03 2021,1416651
18,0,0.1,0.05,Sun Jul 25 03:46:30 -03 2021,Sun Jul 25 03:46:38 -03 2021,1590728
12,0,0.1,0.01,Sun Jul 25 03:46:39 -03 2021,Sun Jul 25 03:46:51 -03 2021,1488940
4,0,0.2,0.05,Sun Jul 25 03:46:52 -03 2021,Sun Jul 25 03:46:58 -03 2021,1469248
18,1,0.1,0.05,Sun Jul 25 03:46:59 -03 2021,Sun Jul 25 03:47:02 -03 2021,142
14,1,0.2,0.01,Sun Jul 25 03:47:03 -03 2021,Sun Jul 25 03:47:11 -03 2021,158
8,7,0.2,0.01,Sun Jul 25 03:47:12 -03 2021,Sun Jul 25 03:47:21 -03 2021,238899
7,8,0.1,0.01,Sun Jul 25 03:47:22 -03 2021,Sun Jul 25 03:47:24 -03 2021,2
19,1,0.3,0.01,Sun Jul 25 03:47:25 -03 2021,Sun Jul 25 03:47:32 -03 2021,131
0,1,0.2,0.1,Sun Jul 25 03:47:33 -03 2021,Sun Jul 25 03:47:37 -03 2021,149
1,1,0.1,0.01,Sun Jul 25 03:47:38 -03 2021,Sun Jul 25 03:47:41 -03 2021,138
1,0,0.1,0.1,Sun Jul 25 03:47:42 -03 2021,Sun Jul 25 03:47:48 -03 2021,1698283
15,8,0.4,0.05,Sun Jul 25 03:47:49 -03 2021,Sun Jul 25 03:47:51 -03 2021,2
14,1,0.4,0.01,Sun Jul 25 03:47:52 -03 2021,Sun Jul 25 03:47:59 -03 2021,169
0,8,0.1,0.1,Sun Jul 25 03:48:00 -03 2021,Sun Jul 25 03:48:01 -03 2021,2
14,8,0.1,0.05,Sun Jul 25 03:48:02 -03 2021,Sun Jul 25 03:48:04 -03 2021,2
4,7,0.3,0.01,Sun Jul 25 03:48:05 -03 2021,Sun Jul 25 03:48:14 -03 2021,244569
0,1,0.1,0.05,Sun Jul 25 03:48:15 -03 2021,Sun Jul 25 03:48:17 -03 2021,145
7,7,0.3,0.01,Sun Jul 25 03:48:18 -03 2021,Sun Jul 25 03:48:26 -03 2021,227451
9,1,0.4,0.1,Sun Jul 25 03:48:27 -03 2021,Sun Jul 25 03:48:31 -03 2021,144
10,8,0.1,0.1,Sun Jul 25 03:48:32 -03 2021,Sun Jul 25 03:48:34 -03 2021,2
11,0,0.1,0.1,Sun Jul 25 03:48:35 -03 2021,Sun Jul 25 03:48:41 -03 2021,1515186
12,1,0.4,0.1,Sun Jul 25 03:48:42 -03 2021,Sun Jul 25 03:48:45 -03 2021,129
13,7,0.2,0.01,Sun Jul 25 03:48:46 -03 2021,Sun Jul 25 03:48:55 -03 2021,262560
